Taxon ID,Scientific Name,Common Name,EPBC Threat Status,EPBC Threatened Species Listed Name,EPBC Threatened Species Date Effective,EPBC Act Migratory,Conservation Advice,Class,Order,Family,Genus,Taxon Group,ACT NC Act,Listed Name,NSW TSC Act and FM Act,Listed Name,NT TPWC Act,Listed Name,Qld NC Act,Listed Name,SA NPW Act,Listed Name,Tas. TSP Act,Listed Name,Vic. FFG Act (Advisory Lists),Listed Name,WA WC Act,Listed Name,IUCN Red List,IUCN Red List Listed Names,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia,Ashmore and Cartier Islands,Cocos (Keeling) Islands,Christmas Island,Coral Sea Islands,Jervis Bay Territory,Norfolk Island,Heard and McDonald Islands,Australian Antarctic Territory,Commonwealth Marine Area
68306,Grevillea neurophylla subsp. neurophylla, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Grevillea neurophylla subsp. neurophylla,,,,,,,,,,,,,,,,,,,,,
22056,Grevillea newbeyi, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea newbeyi,,,,,,,,,,,,,,,,,
91501,Grevillea nivea, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea nivea,,,,,,,,,,,,,,,,,
10830,Grevillea nudiflora, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea nudiflora,,,,,,,,,,,,,,,,,
18348,Grevillea obliquistigma, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea obliquistigma,,,,,,,,,,,,,,,,,
19355,Grevillea obtecta,"Fryerstown Grevillea, Elphinstone Grevillea, Taradale Grevillea",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Grevillea obtecta,,,,,,,,,,,,,,,,,,,,,
23811,Grevillea obtusiflora,Grey Grevillea,Endangered,Grevillea obtusiflora,16-Jul-00,,1-Apr-16,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Endangered,Grevillea obtusiflora,,,,,,,,,,,,,Endangered,Grevillea obtusiflora,,Endemic,,,,,,,,,,,,,,,
22687,Grevillea obtusifolia, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Critically Endangered,Grevillea obtusifolia,,,,,,,,,,,,,,,,,
21366,Grevillea occidentalis, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea occidentalis,,,,,,,,,,,,,,,,,
22133,Grevillea oldei, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Near Threatened,Grevillea oldei,,,,,,,,,,,,,,,,,
45827,Grevillea oleoides, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea oleoides,,,,,,,,,,,,,,,,,
20062,Grevillea oligantha, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea oligantha,,,,,,,,,,,,,,,,,
68346,Grevillea oligomera, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Near Threatened,Grevillea oligomera,,,,,,,,,,,,,,,,,
5244,Grevillea olivacea, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea olivacea,,,,,,,,,,,,,,,,,
17849,Grevillea oncogyne, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea oncogyne,,,,,,,,,,,,,,,,,
68325,Grevillea oxyantha, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea oxyantha,,,,,,,,,,,,,,,,,
68237,Grevillea pachylostyla, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Critically Endangered,Grevillea pachylostyla,,,,,,,,,,,,,,,,,,,,,
17427,Grevillea paniculata,Kerosens Bush,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea paniculata,,,,,,,,,,,,,,,,,
68286,Grevillea papillosa, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea papillosa,,,,,,,,,,,,,,,,,
18961,Grevillea paradoxa,Bottlebrush Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea paradoxa,,,,,,,,,,,,,,,,,
7634,Grevillea parallela,"Silver Oak, Beefwood",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea parallela,,,,,,,,,,,,,,,,,
2491,Grevillea parviflora,"Small-flower Grevillea, South Australian Spider-flower",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea parviflora,,,,,,,,,,,,,,,,,
64910,Grevillea parviflora subsp. parviflora,Small-flower Grevillea,Vulnerable,Grevillea parviflora subsp. parviflora,16-Jul-00,,26-Mar-08,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Vulnerable,Grevillea parviflora subsp. parviflora,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
68305,Grevillea parviflora subsp. supplicans, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Endangered,Grevillea parviflora subsp. supplicans,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,
68317,Grevillea parvula, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Grevillea parvula,,,Least Concern,Grevillea parvula,,,,,,,,,,,,,,,,,
17056,Grevillea patentiloba, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea patentiloba,,,,,,,,,,,,,,,,,
52375,Grevillea patulifolia, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Critically Endangered,Grevillea patulifolia,,,Least Concern,Grevillea patulifolia,,,,,,,,,,,,,,,,,
23812,Grevillea pauciflora,Port Lincoln Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea pauciflora,,,,,,,,,,,,,,,,,
68330,Grevillea pauciflora subsp. leptophylla, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,Rare,Grevillea pauciflora subsp. leptophylla,,,,,,,,,,,,,,,,,,,,,,,,,
3798,Grevillea pectinata,Comb-leaf Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pectinata,,,,,,,,,,,,,,,,,
23813,Grevillea petrophiloides,"Rock Grevillea, Poker Grevillea",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea petrophiloides,,,,,,,,,,,,,,,,,
9695,Grevillea phanerophlebia, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,Critically Endangered,Grevillea phanerophlebia,,,,,,,,,,Present,,,,,,,,,
22062,Grevillea phillipsiana, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea phillipsiana,,,,,,,,,,,,,,,,,
22414,Grevillea phylicoides,Grey Spider Flower,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea phylicoides,,,,,,,,,,,,,,,,,
23814,Grevillea pilosa, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pilosa,,,,,,,,,,,,,,,,,
12032,Grevillea pilulifera,Woolly-flowered Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pilulifera,,,,,,,,,,,,,,,,,
52507,Grevillea pimeleoides, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pimeleoides,,,,,,,,,,,,,,,,,
23293,Grevillea pinaster, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pinaster,,,,,,,,,,,,,,,,,
4284,Grevillea pinifolia, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Critically Endangered,Grevillea pinifolia,,,,,,,,,,,,,,,,,
5548,Grevillea pityophylla, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pityophylla,,,,,,,,,,,,,,,,,
68254,Grevillea pluricaulis, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pluricaulis,,,,,,,,,,,,,,,,,
8665,Grevillea plurijuga, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea plurijuga,,,,,,,,,,,,,,,,,
17640,Grevillea polyacida, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea polyacida,,,,,,,,,,,,,,,,,
17799,Grevillea polybotrya, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea polybotrya,,,,,,,,,,,,,,,,,
12638,Grevillea polybractea,Crimson Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Grevillea polybractea,,,Endangered,Grevillea polybractea,,,,,,,,,,,,,,,,,
87977,Grevillea polychroma, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Grevillea polychroma,,,,,,,,,,,,,,,,,,,,,
22064,Grevillea prasina, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea prasina,,,,,,,,,,,,,,,,,
65383,Grevillea prominens, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea prominens,,,,,,,,,,,,,,,,,
20555,Grevillea prostrata, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea prostrata,,,,,,,,,,,,,,,,,
21752,Grevillea psilantha, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea psilantha,,,,,,,,,,,,,,,,,
8031,Grevillea pteridifolia,"Fern-leaved Silky Oak, Golden Grevillea, Yinungkwurra, Darwin Silky Oak",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pteridifolia,,,,,,,,,,,,,,,,,
7875,Grevillea pterosperma,"Desert Grevillea, Desert Spider-flower",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pterosperma,,,,,,,,,,,,,,,,,
11814,Grevillea pulchella, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pulchella,,,,,,,,,,,,,,,,,
65446,Grevillea punctata, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Endangered,Grevillea punctata,,,,,,,,,,,,,,,,,
14120,Grevillea pungens,Flame Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pungens,,,,,,,,,,,,,,,,,
6061,Grevillea pyramidalis,Caustic Bush,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea pyramidalis,,,,,,,,,,,,,,,,,
64525,Grevillea pythara,Pythara Grevillea,Endangered,Grevillea pythara,16-Jul-00,,1-Oct-08,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,Critically Endangered,Grevillea pythara,Critically Endangered,Grevillea pythara,,,,,,,,Endemic,,,,,,,,,
64651,Grevillea quadricauda, ,Vulnerable,Grevillea quadricauda,16-Jul-00,,26-Mar-08,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Vulnerable,Grevillea quadricauda,,,Vulnerable,Grevillea quadricauda,,,,,,,,,Vulnerable,Grevillea quadricauda,,Present,,Present,,,,,,,,,,,,,
2201,Grevillea quercifolia, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea quercifolia,,,,,,,,,,,,,,,,,
2398,Grevillea quinquenervis,Five-nerved Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Endangered,Grevillea quinquenervis,,,,,,,,,,,,,,,,,
68249,Grevillea ramosissima subsp. hypargyrea,Fan Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Grevillea ramosissima subsp. hypargyrea,,,,,,,,,,,,,,,,,,,,,
64911,Grevillea rara,Rare Grevillea,Endangered,Grevillea rara,16-Jul-00,,23-Nov-21,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,Endangered,Grevillea rara,Critically Endangered,Grevillea rara,,,,,,,,Endemic,,,,,,,,,
65665,Grevillea raybrownii, ,Vulnerable,Grevillea raybrownii,25-Sep-20,,25-Sep-20,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Vulnerable,Grevillea raybrownii,,,,,,,,,,,,,Vulnerable,Grevillea raybrownii,,Endemic,,,,,,,,,,,,,,,
5567,Grevillea refracta,Silver Oak,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea refracta,,,,,,,,,,,,,,,,,
15434,Grevillea renwickiana,Nerriga Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Endangered,Grevillea renwickiana,,,,,,,,,,,,,Endangered,Grevillea renwickiana,,Present,,,,,,,,,,,,,,,
5238,Grevillea repens,Creeping Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Grevillea repens,,,,,,,,,,,,,,,,,,,,,
64678,Grevillea rhizomatosa, ,Vulnerable,Grevillea rhizomatosa,16-Jul-00,,26-Mar-08,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Vulnerable,Grevillea rhizomatosa,,,,,,,,,,,,,Near Threatened,Grevillea rhizomatosa,,Endemic,,,,,,,,,,,,,,,
68327,Grevillea rhyolitica, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Near Threatened,Grevillea rhyolitica,,,,,,,,,,,,,,,,,
9662,Grevillea ripicola, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea ripicola,,,,,,,,,,,,,,,,,
2953,Grevillea rivularis,Carrington Falls Grevillea,Critically Endangered,Grevillea rivularis,13-Nov-21,,13-Nov-21,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Critically Endangered,Grevillea rivularis,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
5723,Grevillea robusta,"Silky Oak, Southern Silky Oak",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea robusta,,,,,,,,,,,,,,,,,
21234,Grevillea rogersoniana,Rogerson's Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea rogersoniana,,,,,,,,,,,,,,,,,
21753,Grevillea rosieri, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Critically Endangered,Grevillea rosieri,,,,,,,,,,,,,,,,,
18308,Grevillea rosmarinifolia,Rosemary Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea rosmarinifolia,,,,,,,,,,,,,,,,,
68335,Grevillea rosmarinifolia subsp. glabella,Smooth Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Grevillea rosmarinifolia subsp. glabella,,,,,,,,,,,,,,,,,,,,,
19427,Grevillea rubicunda, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea rubicunda,,,,,,,,,,,,,,,,,
4362,Grevillea saccata, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea saccata,,,,,,,,,,,,,,,,,
23815,Grevillea sarissa, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea sarissa,,,,,,,,,,,,,,,,,
16798,Grevillea scabrida, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Endangered,Grevillea scabrida,,,,,,,,,,,,,,,,,
12195,Grevillea scapigera,Corrigin Grevillea,Endangered,Grevillea scapigera,16-Jul-00,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,Critically Endangered,Grevillea scapigera,Critically Endangered,Grevillea scapigera,,,,,,,,Endemic,,,,,,,,,
30867,Grevillea scortechinii,"Black Grevillea, Northern Holly-leaved Grevillea",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Critically Endangered,Grevillea scortechinii,,,,,,,,,,,,,,,,,
22069,Grevillea scortechinii subsp. sarmentosa,"Toothbrush Grevillea, Backwater Grevillea",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Vulnerable,Grevillea scortechinii subsp. sarmentosa,,,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,,,
4243,Grevillea scortechinii subsp. scortechinii,Black Grevillea,Critically Endangered,Grevillea scortechinii subsp. scortechinii,7-Dec-21,,7-Dec-21,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,Critically Endangered,Grevillea scortechinii subsp. scortechinii,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,
21755,Grevillea secunda, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Endangered,Grevillea secunda,,,,,,,,,,,,,,,,,
20043,Grevillea sericea,Pink Spider Flower,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea sericea,,,,,,,,,,,,,,,,,
3852,Grevillea sessilis, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea sessilis,,,,,,,,,,,,,,,,,
19186,Grevillea shiressii, ,Vulnerable,Grevillea shiressii,16-Jul-00,,26-Mar-08,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,Vulnerable,Grevillea shiressii,,,,,,,,,,,,,Endangered,Grevillea shiressii,,Endemic,,,,,,,,,,,,,,,
30989,Grevillea shuttleworthiana, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea shuttleworthiana,,,,,,,,,,,,,,,,,
16695,Grevillea singuliflora, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea singuliflora,,,,,,,,,,,,,,,,,
23817,Grevillea speciosa,Red Spider Flower,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Near Threatened,Grevillea speciosa,,,,,,,,,,,,,,,,,
23335,Grevillea sphacelata,Grey Spider Flower,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea sphacelata,,,,,,,,,,,,,,,,,
21756,Grevillea spinosa, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea spinosa,,,,,,,,,,,,,,,,,
22071,Grevillea spinosissima, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea spinosissima,,,,,,,,,,,,,,,,,
91502,Grevillea squiresiae, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Critically Endangered,Grevillea squiresiae,,,,,,,,,,,,,,,,,
11748,Grevillea steiglitziana,Brisbane Range Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Grevillea steiglitziana,,,Near Threatened,Grevillea steiglitziana,,,,,,,,,,,,,,,,,
16210,Grevillea stenobotrya,"Sandhill Grevillea, Rattle-pod Grevillea, Sandhill Spider-flower",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea stenobotrya,,,,,,,,,,,,,,,,,
19804,Grevillea stenomera, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Endangered,Grevillea stenomera,,,,,,,,,,,,,,,,,
3359,Grevillea stenostachya, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea stenostachya,,,,,,,,,,,,,,,,,
11027,Grevillea striata,"Beefwood, Silver Honeysuckle",,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea striata,,,,,,,,,,,,,,,,,
21757,Grevillea subtiliflora, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Endangered,Grevillea subtiliflora,,,,,,,,,,,,,,,,,
68287,Grevillea sulcata, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Near Threatened,Grevillea sulcata,,,,,,,,,,,,,,,,,
19086,Grevillea synapheae,Catkin Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea synapheae,,,,,,,,,,,,,,,,,
15039,Grevillea tenuiflora, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea tenuiflora,,,,,,,,,,,,,,,,,
16407,Grevillea tenuiloba,Amber Grevillea,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Critically Endangered,Grevillea tenuiloba,,,,,,,,,,,,,,,,,
9568,Grevillea teretifolia, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea teretifolia,,,,,,,,,,,,,,,,,
19659,Grevillea tetragonoloba, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Endangered,Grevillea tetragonoloba,,,,,,,,,,,,,,,,,
21758,Grevillea tetrapleura, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea tetrapleura,,,,,,,,,,,,,,,,,
32835,Grevillea thelemanniana,Spider Net Grevillea,Critically Endangered,Grevillea thelemanniana,15-Feb-18,,15-Feb-18,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,Critically Endangered,Grevillea thelemanniana,,,,,,,,,,Endemic,,,,,,,,,
16837,Grevillea thyrsoides, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Grevillea thyrsoides,,,,,,,,,,,,,,,,,
12927,Grevillea trachytheca, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea trachytheca,,,,,,,,,,,,,,,,,
18950,Grevillea treueriana,"Mt Finke Grevillea, Scarlet Grevillea",Vulnerable,Grevillea treueriana,16-Jul-00,,1-Oct-08,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,Vulnerable,Grevillea treueriana,,,,,,,Least Concern,Grevillea treueriana,,,,,Endemic,,,,,,,,,,,,
16441,Grevillea trifida, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Grevillea,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Grevillea trifida,,,,,,,,,,,,,,,,,
